ID zCMB mu e_mu RA DEC mB e_mB x1 e_x1 c e_c Sample GID
1994ae 0.0054933333333333344 31.550278688754464 0.10315025647555197 161.78216461992702 17.308441040241124 "" "" "" "" "" "" Old 0
2016axb 0.04078 35.403999819390286 0.07806182268562538 162.03125 0.16713 16.9 0.04 -0.72 0.11 -0.021 0.032 Foundation 2828
2016blc 0.014219999999999997 33.15093161755065 0.07806182268562538 162.20262 -20.26226 14.29 0.04 0.5 0.07 -0.08800000000000001 0.027999999999999997 Foundation 0
2008bt 0.0154 33.536662482156345 0.07 162.57033333333334 -11.891111111111117 "" "" "" "" "" "" CSP-DR3 0
2016ah 0.04954 35.8011305513055 0.07806182268562538 162.8025 19.36251 17.32 0.04 -1.24 0.14 -0.037000000000000005 0.032 Foundation 0
2009al 0.0221 34.116662482156336 0.06 162.84195833333334 8.578527777777778 "" "" "" "" "" "" CSP-DR3 0
2006cf 0.04227 35.50012865053931 0.1278046906633477 163.51425894710866 46.00453690203657 "" "" "" "" "" "" Hicken 0
2016acs 0.057139999999999996 36.25336915354385 0.07806182268562538 163.7425 14.27161 17.85 0.04 -0.06 0.18 0.044000000000000004 0.03 Foundation 0
2004at 0.024 34.237336234299 0.136803426161783 164.68825 59.48667 15.703 0.025 -0.041 0.061 -0.097 0.024 LOSS 0
2017wb 0.0311 34.884825678098466 0.07806182268562538 165.33138 70.66521 16.34 0.04 1.35 0.14 0.06 0.028999999999999998 Foundation 0
1999aw 0.03921 35.54569821952009 0.09170953709009322 165.40754349870042 -6.05412546768179 "" "" "" "" "" "" Old 0
2017awz 0.023166666666666662 33.8956376883527 0.07806182268562538 166.89786999999995 22.85127 15.35 0.04 0.79 0.11 0.034 0.03 Foundation 2192
2016baq 0.036489999999999995 35.1335874028349 0.07806182268562538 167.35751000000005 29.56925 16.83 0.04 -0.7 0.11 0.049 0.03 Foundation 0
2006ak 0.039073333333333335 35.30537661814896 0.1686617145184653 167.4135069511851 28.648378609285306 "" "" "" "" "" "" Hicken 0
2001ah 0.05826 36.19724820728587 0.1565171689504978 167.6166791370644 55.1957828159745 "" "" "" "" "" "" Hicken 0
ASASSN-15so 0.008870000000000001 32.05526649276593 0.07806182268562538 168.54599 48.31868 13.46 0.04 -0.71 0.07 -0.052000000000000005 0.028999999999999998 Foundation 0
2007bc 0.02188333333333333 33.96615723528261 0.1324835871227724 169.86464498203782 20.816600225556453 "" "" "" "" "" "" Hicken 0
2009P 0.0251 34.646662482156344 0.05 170.16158333333334 -2.453805555555556 "" "" "" "" "" "" CSP-DR3 0
2004bg 0.02188333333333333 34.12907722492602 0.12290741386001525 170.22633435978554 21.338456411725648 "" "" "" "" "" "" Hicken 0
2009aa 0.0273 34.616662482156336 0.04 170.92616666666666 -21.72930555555555 "" "" "" "" "" "" CSP-DR3 0
2006ax 0.017986666666666668 33.62996629462361 0.10161560420401212 170.9659639997827 -12.312511312537987 "" "" "" "" "" "" Hicken 0
2006ax 0.01796 33.576217495730965 0.1166336416764029 171.0107415094211 -12.290522772276088 "" "" "" "" "" "" "CSP Old" 0
2007bm 0.0062 31.496662482156342 0.12 171.25958333333332 -8.201722222222221 "" "" "" "" "" "" CSP-DR3 0
2004as 0.03207666666666667 35.16973101495181 0.1313366277465674 171.39729355714442 22.81843662935573 "" "" "" "" "" "" Hicken 0
2017me 0.03393 35.29656420556093 0.07806182268562538 171.97717 27.34577 17.07 0.04 1.4 0.12 0.172 0.03 Foundation 0
2017hm 0.02145 33.94743675232 0.08362803453987196 173.29408 -10.22178 15.19 0.05 0.42 0.32 -0.055999999999999994 0.037000000000000005 Foundation 1865
2001ba 0.030476666666666662 34.848709883814266 0.10942339792780546 174.5061047913303 -32.36019047446593 "" "" "" "" "" "" Old 0
2006bd 0.02281333333333333 34.592772652751364 0.1385656097266708 174.63466402704208 20.54172338453964 "" "" "" "" "" "" Hicken 0
2017ln 0.02742 34.55438785170885 0.07806182268562538 174.64075 25.39635 16.15 0.04 -1.62 0.17 -0.027999999999999997 0.03 Foundation 0
2017lv 0.029889999999999996 34.839497271410586 0.09692083450425927 176.11058 -28.457559999999997 16.28 0.07 -1.98 0.12 -0.098 0.038 Foundation 0
2007ci 0.02235 33.88134358778444 0.138254032163993 176.44104 19.77053 15.925 0.032 -2.39 0.151 -0.013 0.031 LOSS 2039
2009ds 0.0193 33.886662482156346 0.05 177.267125 -8.270861111111111 "" "" "" "" "" "" CSP-DR3 0
2016ac 0.026996666666666662 34.57707680098327 0.07806182268562538 177.86762 22.02597 16.41 0.04 0.91 0.15 0.17 0.032 Foundation 2658
2003cq 0.03367666666666667 35.044065045260446 0.18022901821266746 179.08781068647073 60.5408391447949 "" "" "" "" "" "" Hicken 0
1998aq 0.004496666666666667 30.95165849085145 0.0980664959136375 179.16012979281726 55.10809194242172 "" "" "" "" "" "" Old 0
2001v 0.016186666666666658 33.08500170560448 0.10175498730583436 179.31705341865364 25.20150455542583 "" "" "" "" "" "" Old 0
2007sr 0.006193333333333335 30.933369337498732 0.12856472951592685 180.48486297123782 -18.935258051541933 "" "" "" "" "" "" Hicken 0
"PSN J12040516+1404059" 0.04557 35.728677410828844 0.07806182268562538 181.0215 14.068305555555556 17.07 0.04 1.29 0.17 0.018000000000000002 0.032 Foundation 0
2008bf 0.02457 34.20648443745141 0.12580082268706386 181.0411456846423 20.270680733101724 "" "" "" "" "" "" Hicken 0
2005bl 0.02451333333333333 34.34666248215636 0.09 181.0510833333333 20.406888888888886 "" "" "" "" "" "" CSP-DR3 2355
2016zd 0.03307 34.963959778646505 0.08362803453987196 181.3575 -21.40033 15.89 0.05 0.64 0.12 -0.155 0.028999999999999998 Foundation 0
2016coj 0.005023333333333335 31.21744860160263 0.07806182268562538 182.02833 65.17729 12.85 0.04 -1.44 0.08 -0.006999999999999999 0.031 Foundation 1061
2006az 0.03157666666666667 34.83094340478069 0.10727087786714196 183.04680469905045 56.1847360467096 "" "" "" "" "" "" Hicken 0
2005bg 0.02416 34.3432456989907 0.12588468145678214 184.3229600994256 16.373984739859623 "" "" "" "" "" "" "CSP Old" 2357
2006cp 0.023283333333333333 34.03970360607749 0.12705783161813156 184.7936216706131 22.424476402445826 "" "" "" "" "" "" Hicken 0
2000bh 0.02418333333333333 34.27698998327034 0.15510517210830418 185.27476324064705 -22.027248902238703 "" "" "" "" "" "" Old 0
2006X 0.00574 30.34932057031084 0.1192578422961108 185.7269575500277 15.812864590618846 "" "" "" "" "" "" "CSP Old" 1050
2008ar 0.02737 34.67120779591188 0.1375906152671846 186.158 10.83817 16.233 0.029 0.218 0.098 -0.061 0.028 LOSS 2507
1991bg 0.00574 30.77059762757923 0.3182592802166185 186.272994928816 12.907398928907707 "" "" "" "" "" "" Old 0
1994m 0.02428333333333333 34.26026404348925 0.13462945769670606 187.78615058166287 0.5717860534438913 "" "" "" "" "" "" Old 0
1994s 0.015986666666666666 33.34890807604268 0.11426357491786088 187.79669610121292 29.148915371031045 "" "" "" "" "" "" Old 0
2000bk 0.026586666666666668 34.41148400468825 0.1751187427029241 188.47592842899 -7.411698319602637 "" "" "" "" "" "" Old 0
1994d 0.00574 29.96055743893475 0.4511001746856586 188.5186659570603 7.6588699073022966 "" "" "" "" "" "" Old 0
1991t 0.00574 29.83070866369516 0.4765501612235682 188.54026322096402 2.675148700801665 "" "" "" "" "" "" Old 0
1981b 0.00574 30.19310080974851 0.4152220801362288 188.6292888022384 2.155169356974927 "" "" "" "" "" "" Old 0
2008bz 0.0603 36.496662482156346 0.04 189.74058333333332 11.1295 "" "" "" "" "" "" CSP-DR3 0
2006ac 0.02358333333333333 34.28816992575004 0.1193481018970768 190.43199067169977 35.06128661002336 "" "" "" "" "" "" Hicken 0
1992p 0.02628 34.5592489824971 0.13407106387310969 190.6981766857664 10.35169140000291 "" "" "" "" "" "" Old 0
1990n 0.00574 31.09398999055869 0.28209460304894 190.74616501564583 13.268462587913687 "" "" "" "" "" "" Old 0
PS15aii 0.047810000000000005 35.86521362916561 0.07806182268562538 191.18975 9.75961 17.1 0.04 0.13 0.11 -0.07200000000000001 0.027999999999999997 Foundation 0
1997y 0.016586666666666666 33.58585513416155 0.12285852719741013 191.36167164355905 54.706256147890045 "" "" "" "" "" "" Old 0
2006s 0.032876666666666665 35.07575051614736 0.10820664059009072 191.40565403610825 35.13268494525174 "" "" "" "" "" "" Hicken 0
2004gu 0.0469 35.63649607528853 0.1525709623158296 191.603563476203 11.943787630608227 "" "" "" "" "" "" "CSP Old" 0
1997bp 0.009393333333333332 31.964363727010397 0.10281759284233197 191.75143079682582 -11.656817350391552 "" "" "" "" "" "" Old 0
2001cz 0.01264 33.297203909351595 0.1498387314343092 191.86833286107125 -39.56532732745783 "" "" "" "" "" "" Old 1134
1998ab 0.02788 34.2998922082101 0.11690699057307301 192.18390097248482 41.91778564141182 "" "" "" "" "" "" Old 2559
2005bo 0.01501 33.131814771037725 0.12481313074890894 192.42303228303345 -11.099398890805766 "" "" "" "" "" "" "CSP Old" 1621
2006D 0.0085 32.256662482156344 0.1 193.14141666666663 -8.224777777777778 "" "" "" "" "" "" CSP-DR3 0
2006d 0.009693333333333332 32.068174985992776 0.11812407783248165 193.1446905765244 -9.770701020195547 "" "" "" "" "" "" Hicken 0
2007bz 0.023 34.68267500006205 0.1397647216203088 194.22404 22.37281 16.654 0.038 1.34 0.197 0.093 0.033 LOSS 0
2006bz 0.02427 34.41119924009412 0.13299378560578268 195.15614350980286 27.960919071501674 "" "" "" "" "" "" Hicken 0
2007f 0.02418333333333333 34.38743264034801 0.10883274606167406 195.84316823021632 50.61837995436261 "" "" "" "" "" "" Hicken 0
2006cg 0.02427 34.14297728185851 0.1662679571613577 196.25154221309532 28.73392496841452 "" "" "" "" "" "" Hicken 0
2017hn 0.02585 34.33696755446063 0.07806182268562538 196.91421 6.33756 15.64 0.04 0.75 0.21 -0.02 0.032 Foundation 0
2002g 0.034576666666666665 34.7060659379266 0.34583445404592583 196.9831800774599 34.076323867639665 "" "" "" "" "" "" Hicken 0
1992k 0.011133333333333334 32.25509226077729 0.18755372315821844 197.55360518972648 -46.44890784203411 "" "" "" "" "" "" Old 0
2016aqz 0.02926 34.74122142663793 0.07806182268562538 197.99167 14.566379999999999 17.11 0.04 -0.39 0.08 0.295 0.028999999999999998 Foundation 0
2002dj 0.01039 32.144721450177876 0.12212004984616576 198.2510801636 -19.479752987952672 "" "" "" "" "" "" Hicken 0
2008cd 0.0074 31.676662482156342 0.29 198.75729166666667 -14.048111111111117 "" "" "" "" "" "" CSP-DR3 0
ASASSN-15lg 0.02037 34.02198797321418 0.08362803453987196 198.88683 3.50064 15.39 0.05 -1.24 0.14 -0.08900000000000001 0.037000000000000005 Foundation 0
2004e 0.031 34.94462307101769 0.14090485232809555 199.21417 31.58661 16.237000000000002 0.042 -0.393 0.126 -0.158 0.029 LOSS 0
1996x 0.007793333333333333 31.383457644225196 0.112535323179584 199.4829557435965 -26.897588366322626 "" "" "" "" "" "" Old 0
ASASSN-15lu 0.03642 35.30923637717183 0.07806182268562538 200.30375 40.265679999999996 16.76 0.04 -0.62 0.16 -0.032 0.03 Foundation 0
1994t 0.03569666666666667 35.02031650198833 0.13703466661995808 200.3790324635162 -2.1886985001117987 "" "" "" "" "" "" Old 0
2001cj 0.02483333333333333 34.446618830653264 0.13738332289474736 200.43687 31.24683 15.843 0.028 0.5670000000000001 0.092 -0.096 0.026 LOSS 2415
2016eee 0.03112 34.981866368547905 0.07344146077660776 200.78025 52.649480000000004 16.16 0.03 0.86 0.13 -0.057999999999999996 0.027999999999999997 Foundation 0
1991u 0.03267 34.630167983394216 0.1835736101476277 200.8238093392447 -26.12257548394721 "" "" "" "" "" "" Old 0
1992ag 0.02588 34.24525345284756 0.2314720730982082 201.04840870461547 -23.862466558069762 "" "" "" "" "" "" Old 0
2006cq 0.04906666666666667 36.02493852093576 0.14614637786103066 201.14565869227764 30.979357287882628 "" "" "" "" "" "" Hicken 0
2008s1 0.02387 34.450182560851204 0.13802600265747905 202.30342 11.27239 15.854 0.031 -1.412 0.093 -0.161 0.029 LOSS 2198
2016blj 0.03518333333333333 35.012896037980774 0.08362803453987196 202.50333 -27.97342 16.7 0.05 -0.26 0.12 0.066 0.03 Foundation 1989
2006br 0.0246 34.316662482156346 0.06 202.5075 13.415777777777775 "" "" "" "" "" "" CSP-DR3 0
2007ca 0.0141 33.246662482156346 0.07 202.77420833333332 -14.898166666666668 "" "" "" "" "" "" CSP-DR3 0
2007ca 0.015 33.49164552561174 0.13738332289474736 202.77421 -15.10183 15.921 0.028 0.612 0.091 0.198 0.027000000000000003 LOSS 0
1993o 0.05186333333333333 36.09097013546492 0.12928715743716335 202.7746098529701 -33.24155116859771 "" "" "" "" "" "" Old 0
2016bmh 0.023880000000000002 34.410321307758004 0.10437264086436644 203.06375 84.67868 15.89 0.08 0.6 0.11 0.034 0.034 Foundation 0
2016cob 0.03075 34.79034426801575 0.07806182268562538 203.14908 -5.27267 15.83 0.04 0.68 0.17 -0.114 0.028999999999999998 Foundation 0
2017zd 0.0291 34.58212868676577 0.08996470508483878 203.17538000000002 -21.80121 15.89 0.06 0.3 0.1 -0.039 0.03 Foundation 0
2016bln 0.02361 34.3079738132306 0.07806182268562538 203.68955 13.853972222222225 15.63 0.04 1.13 0.11 0.004 0.028999999999999998 Foundation 0
2000ca 0.024483333333333333 34.21460560379991 0.10600152465693152 203.84909416591012 -34.193745532248265 "" "" "" "" "" "" Old 0
2004bk 0.02394 34.04188991232965 0.1392342537222878 204.36967 4.10314 15.792 0.036000000000000004 0.415 0.08800000000000001 -0.001 0.028 LOSS 2186
1972e 0.002366666666666667 26.81805989946072 1.8800626922218688 204.9251158760325 -31.657069716736913 "" "" "" "" "" "" Old 0
2017adj 0.03146 34.898191309906395 0.09692083450425927 205.84688 -19.94365 16.09 0.07 -0.07 0.12 -0.096 0.033 Foundation 0
2006cs 0.02408333333333333 34.270315059332106 0.1367425950576989 206.3831733817565 35.604098524572244 "" "" "" "" "" "" Hicken 0
2017aaa 0.0479 35.85786464795935 0.08362803453987196 207.45479 -3.08003 16.97 0.05 1.29 0.19 -0.061 0.033 Foundation 0
2005al 0.01627 33.289956759169165 0.124919835199949 207.50161361645905 -30.58033570488288 "" "" "" "" "" "" "CSP Old" 1325
1996c 0.02748 34.932963034111054 0.1379565804725676 207.74625323991313 49.343752640295676 "" "" "" "" "" "" Old 0
2017cfc 0.02495 34.28984542548819 0.07806182268562538 208.1625 -2.0022900000000003 15.9 0.04 -0.88 0.09 0.011000000000000001 0.027999999999999997 Foundation 0
1993h 0.024766666666666663 34.136523205448675 0.12701126014881525 208.19964001939536 -30.74599501000477 "" "" "" "" "" "" Old 0
2017cfb 0.02276 34.163800885635446 0.07806182268562538 208.53675 9.41269 15.28 0.04 1.02 0.16 -0.07200000000000001 0.03 Foundation 0
2016czc 0.051410000000000004 35.92289242248718 0.07806182268562538 209.76858 33.13897 16.94 0.04 1.35 0.26 -0.091 0.03 Foundation 0
1999cp 0.01039 32.48118772583368 0.13229704313161258 211.66102230227563 -5.440178552408277 "" "" "" "" "" "" Old 0
2002cr 0.01029 32.497748129525746 0.11479452117417385 211.66102230227563 -5.440178552408277 "" "" "" "" "" "" Hicken 0
2017oz 0.05612 36.211068221667794 0.07806182268562538 211.67305 30.3185 17.51 0.04 0.28 0.25 -0.043 0.031 Foundation 0
2008cf 0.046 35.79666248215634 0.04 211.88566666666668 -25.448166666666665 "" "" "" "" "" "" CSP-DR3 0
1997cn 0.016986666666666667 33.462472037515425 0.09830254716242907 212.4896715901489 17.52785535513793 "" "" "" "" "" "" Old 0
2016aew 0.026136666666666662 34.510253252976064 0.07806182268562538 212.86042 1.28596 16.04 0.04 -1.67 0.07 -0.053 0.032 Foundation 2366
ASASSN-15mf 0.026756666666666668 34.49515923110686 0.07806182268562538 213.595 2.97527 15.93 0.04 -0.74 0.1 -0.043 0.03 Foundation 2368
2017mf 0.02582 34.571833669270646 0.07806182268562538 214.12917000000002 39.58667 16.01 0.04 -0.09 0.1 -0.012 0.028999999999999998 Foundation 0
2016bew 0.05504 36.065139435937574 0.09692083450425927 215.07542 -22.18906 17.68 0.07 -0.85 0.2 0.013999999999999999 0.036000000000000004 Foundation 0
2007af 0.006293333333333333 31.344059518698906 0.11342639942007385 215.56607699201007 -0.35717387977626364 "" "" "" "" "" "" Hicken 0
2002bz 0.037673333333333336 35.274596635619076 0.16073641381685386 216.20481872734427 26.624133671118148 "" "" "" "" "" "" Hicken 0
2001ay 0.030886666666666663 34.937214024679015 0.12941662636231746 216.60269475520832 26.25397238411293 "" "" "" "" "" "" Old 0
2016axw 0.05483 36.19019360879371 0.07806182268562538 216.82862000000003 -1.6784700000000001 17.14 0.04 0.81 0.18 -0.139 0.03 Foundation 0
2016ccz 0.01541 33.4181275270617 0.07806182268562538 217.78875 27.23606 15.08 0.04 0.06 0.08 0.07200000000000001 0.027000000000000003 Foundation 0
2006bw 0.030776666666666667 34.69209822896596 0.14913546394004268 218.48388959972786 3.810351031954048 "" "" "" "" "" "" Hicken 0
2003du 0.006593333333333333 32.0823703955011 0.09904377797333644 218.65474601780303 59.35621845449909 "" "" "" "" "" "" Hicken 0
2005bc 0.013 33.0057307368081 0.1362871138794949 219.31271 38.45642 16.236 0.022 -1.652 0.117 0.348 0.022 LOSS 0
2001ck 0.035 35.120978589965446 0.1375906152671846 219.45867 30.483940000000004 16.726 0.029 -0.025 0.108 -0.057 0.028 LOSS 0
2009Y 0.0094 32.416662482156354 0.09 220.599375 -16.75322222222222 "" "" "" "" "" "" CSP-DR3 0
2016cpy 0.02991333333333333 34.609410557536066 0.08362803453987196 221.7775 11.5949 16.13 0.05 -1.34 0.13 -0.040999999999999995 0.033 Foundation 2409
2007o 0.03487666666666667 35.14102559952721 0.1277935219919605 224.06941322222485 45.447107957279165 "" "" "" "" "" "" Hicken 0
2008af 0.034576666666666665 35.01234225064166 0.14703914794477202 224.8771779567009 16.63189489371798 "" "" "" "" "" "" Hicken 0
2005be 0.03558 35.09481246940116 0.12228950686593301 224.88355178076787 16.669303315708945 "" "" "" "" "" "" "CSP Old" 0
2016ews 0.04613 35.872400101867235 0.08362803453987196 225.65229 23.35265 16.75 0.05 0.96 0.19 -0.157 0.032 Foundation 2993
2004bw 0.022 34.09577922169303 0.13718300700014713 225.94479 -3.30456 15.771 0.027000000000000003 -1.142 0.078 -0.075 0.025 LOSS 0
ASASSN-15np 0.03913 35.32341370210372 0.07806182268562538 226.51103999999998 7.561539999999999 17.05 0.04 -0.97 0.22 0.047 0.031 Foundation 0
1999dg 0.023 34.21287496877355 0.1392342537222878 227.86837000000003 13.48492 15.912 0.036000000000000004 -1.666 0.168 -0.086 0.034 LOSS 0
2016ffh 0.01895 33.921730133584504 0.07344146077660776 227.95617000000001 46.25089000000001 15.55 0.03 -0.82 0.15 0.02 0.015 Foundation 1792
"MASTER OT J151647.17+283742.8" 0.05672000000000001 36.340675489802386 0.09692083450425927 229.19654166666663 28.628555555555558 18.17 0.07 -0.5 0.28 0.10400000000000001 0.040999999999999995 Foundation 0
2005cf 0.006993333333333333 31.623469569308877 0.1130975213289718 230.34340443735462 -7.417599369392897 "" "" "" "" "" "" Hicken 0
ASASSN-15jl 0.03519 35.20248622562931 0.07344146077660776 230.67132999999998 50.97651 16.41 0.03 0.4 0.13 -0.069 0.027000000000000003 Foundation 0
ASASSN-15mg 0.044489999999999995 35.64531935636625 0.07806182268562538 233.09502 41.84989 17.22 0.04 -1.55 0.15 -0.032 0.032 Foundation 0
PS16cqa 0.045360000000000004 35.889840054577505 0.10437264086436644 234.77917000000002 9.29458 18.22 0.08 -2.8 0.35 0.171 0.052000000000000005 Foundation 0
2016cor 0.05092 36.05905452390304 0.07806182268562538 236.13 16.30356 18.14 0.04 -0.32 0.22 0.19899999999999998 0.031 Foundation 0
2016aex 0.02998 34.75424521962493 0.11222142469690008 236.37625 -13.15279 16.01 0.09 0.8 0.1 -0.034 0.035 Foundation 0
2002ck 0.030176666666666668 34.7822829170495 0.134906864265768 236.73192994934516 -1.0174427569477102 "" "" "" "" "" "" Hicken 0
2000cf 0.03647333333333334 35.338886793166594 0.117778553138276 238.14579579386074 65.92954037753194 "" "" "" "" "" "" Old 0
2007ap 0.016186666666666658 33.53145478629381 0.1439107575234964 239.1470359995914 16.531194558315413 "" "" "" "" "" "" Hicken 0
2006bt 0.03247666666666667 35.02010136626621 0.10972465360678607 239.175909645384 20.03992111933393 "" "" "" "" "" "" Hicken 0
ASASSN-15il 0.0229 34.11655964572134 0.1203895683230155 239.28395 -12.6733 15.18 0.1 1.22 0.11 -0.081 0.035 Foundation 0
"PSN J16025128+4713292" 0.02033 34.02821126757853 0.07806182268562538 240.7128333333333 47.225 15.68 0.04 0.68 0.08 0.09699999999999999 0.027999999999999997 Foundation 0
1999cc 0.03147666666666667 34.85869795443889 0.12074035489412707 240.7260972092786 37.38110825599656 "" "" "" "" "" "" Old 0
2017po 0.032330000000000005 34.91426042572672 0.07806182268562538 240.96735 39.98444 16.11 0.04 0.14 0.11 -0.085 0.028999999999999998 Foundation 0
2000cp 0.034 35.00804550564233 0.1400399136303733 241.36508 17.83022 18.08 0.039 -0.5660000000000001 0.51 0.34 0.031 LOSS 0
1999ac 0.009793333333333331 32.36012348850141 0.1032639493226956 241.85718796515167 7.962837857356162 "" "" "" "" "" "" Old 0
2006cc 0.033 34.847043971112946 0.13738332289474736 242.48517 43.12639 17.792 0.028 0.28800000000000003 0.075 0.333 0.027000000000000003 LOSS 0
2007ai 0.03197666666666667 35.017302660547536 0.15208923820619827 243.18209258613862 -21.642290715619573 "" "" "" "" "" "" Hicken 0
2002de 0.02808 34.73471635348913 0.12219132880667764 244.14673219060936 35.73113462070138 "" "" "" "" "" "" Hicken 0
2007bj 0.017 33.63556010141865 0.14349277824895024 245.54412 -1.5142799999999998 14.616 0.05 1.15 0.17600000000000002 -0.194 0.027000000000000003 LOSS 0
2017cii 0.03277 35.13784342881096 0.08996470508483878 248.3325 23.730999999999998 16.29 0.06 0.38 0.15 -0.08900000000000001 0.031 Foundation 0
2001az 0.04057 35.41105358300621 0.13782847882315213 248.51109396865027 76.05994189593737 "" "" "" "" "" "" Hicken 0
2002aw 0.026 34.28330082398709 0.13780485263444975 249.37108 40.88064 16.232 0.03 -0.329 0.134 0.03 0.027000000000000003 LOSS 0
1994q 0.0289 34.774105915258964 0.16095689853049944 252.43764591654232 40.4455774210089 "" "" "" "" "" "" Old 0
ASASSN-15fa 0.027260000000000003 34.73143415682321 0.07806182268562538 257.44178999999997 62.974169999999994 16.29 0.04 0.77 0.18 0.069 0.028999999999999998 Foundation 0
2001cp 0.022 34.07129769948409 0.13738332289474736 257.76075 5.8407800000000005 15.626 0.028 0.926 0.09 -0.039 0.027000000000000003 LOSS 0
2002er 0.008493333333333334 32.03950270071318 0.11375187758998385 257.91377699668664 8.009015314470691 "" "" "" "" "" "" Old 0
2006mp 0.022883333333333332 34.29088068991172 0.1980633276215273 258.05549500273133 46.52694402413472 "" "" "" "" "" "" Hicken 0
1990o 0.03057666666666666 34.82011896420017 0.12927396854045733 258.87747769369656 16.376726318264712 "" "" "" "" "" "" Old 0
ASASSN-15nq 0.029960000000000007 34.83379237886426 0.07806182268562538 259.33012 33.46202 16.1 0.04 -0.28 0.12 -0.08 0.03 Foundation 0
2003u 0.02788 34.49252892767179 0.12453871575548026 260.5954404827341 62.18584981470893 "" "" "" "" "" "" Hicken 0
ASASSN-15nr 0.02342 34.14819091152472 0.10437264086436644 261.67433 13.90985 15.56 0.08 1.24 0.18 0.04 0.036000000000000004 Foundation 0
1999da 0.01249 32.964767857739325 0.10200432048787124 263.9476425682988 60.78856668304906 "" "" "" "" "" "" Old 0
2003fa 0.039073333333333335 35.37645709441651 0.11411504716620376 265.96367810070115 40.86143952127985 "" "" "" "" "" "" Hicken 0
1998bp 0.01019 32.21553228368633 0.1009805121945196 268.6772592834444 18.3010195774368 "" "" "" "" "" "" Old 0
2000cn 0.02319333333333333 34.178769837596924 0.1204436601395677 269.4221258965481 27.787758473018865 "" "" "" "" "" "" Old 0
PS15ahs 0.02525 34.51073554667415 0.07806182268562538 269.87408 43.390029999999996 15.71 0.04 0.07 0.07 -0.087 0.027000000000000003 Foundation 0
2001bf 0.015286666666666669 33.09703205443389 0.11527633977974855 270.36918588816934 26.30281457501106 "" "" "" "" "" "" Hicken 0
2005de 0.015 33.377170156317604 0.13645210665139038 270.59733 26.05214 15.35 0.023 -0.501 0.042 0.031 0.022 LOSS 0
2016gou 0.015369999999999997 33.6638224739376 0.10437264086436644 272.02707999999996 25.4087 15.35 0.08 0.03 0.09 0.079 0.033 Foundation 0
2002cu 0.023 34.07375684302801 0.13738332289474736 272.71 31.10897000000001 16.112000000000002 0.028 -1.696 0.085 0.009000000000000001 0.027000000000000003 LOSS 0
2016dxv 0.02447 34.49112377072347 0.08362803453987196 273.1225 31.279805555555555 15.6 0.05 0.4 0.1 -0.10300000000000001 0.031 Foundation 0
2000dm 0.015 33.208588067830426 0.13802600265747905 274.74571000000003 16.248170000000002 15.029000000000002 0.031 -1.853 0.124 -0.058 0.03 LOSS 0
1998v 0.017186666666666666 33.39077019005219 0.11800490013946935 275.6821060860269 15.645743356246266 "" "" "" "" "" "" Old 0
2007co 0.02658 34.45182560724062 0.11264041460098498 275.79193882065425 29.90592849110391 "" "" "" "" "" "" Hicken 0
2001br 0.02 34.11509222917869 0.13780485263444975 277.60646 34.10361 16.213 0.03 -1.221 0.115 0.042 0.028 LOSS 0
2006bq 0.02148333333333333 34.14490977003962 0.11235639302018892 280.0038126728778 40.0270414608976 "" "" "" "" "" "" Hicken 0
2001cn 0.014683333333333331 33.163804442397186 0.15478000403260544 281.66408049019583 -65.80820366461903 "" "" "" "" "" "" Old 0
2016bmc 0.02804 34.63180279235413 0.13745416749230274 287.65542 37.65473 16.25 0.12 -1.55 0.15 -0.017 0.048 Foundation 0
2001bt 0.01374 33.06338959158252 0.15733771788883358 288.5020158870953 -59.31734108496757 "" "" "" "" "" "" Old 0
2000cu 0.02 33.74078897420884 0.138254032163993 291.08729 -25.98447 15.93 0.032 -1.6 0.117 0.055 0.03 LOSS 0
2008fl 0.0199 33.72666248215633 0.06 294.1868333333333 -36.44875 "" "" "" "" "" "" CSP-DR3 0
2002do 0.015 33.40576981223879 0.14569206364659132 299.05367 40.43633 15.428 0.056 -2.506 0.16899999999999998 -0.023 0.037000000000000005 LOSS 0
1990t 0.040043333333333334 35.548567523964756 0.18317687095965954 299.7131789302606 -56.25962929561511 "" "" "" "" "" "" Old 0
1991ag 0.015436666666666666 33.04209525658643 0.16691288291920986 299.96404118259306 -55.413407379772785 "" "" "" "" "" "" Old 0
2008ff 0.0193 33.886662482156346 0.06 303.49983333333336 -43.64783333333333 "" "" "" "" "" "" CSP-DR3 0
2004eo 0.01474 33.20102037871412 0.1202670362700611 308.2233896433505 9.932530758972137 "" "" "" "" "" "" "CSP Old" 0
2003gt 0.015 33.1378843923729 0.13645210665139038 308.24633 9.87203 14.87 0.023 -0.231 0.041 -0.028 0.022 LOSS 0
2004fu 0.008693333333333334 32.17762925749327 0.21109324597278376 308.8319589093877 64.8382025974684 "" "" "" "" "" "" Hicken 0
2000e 0.0041966666666666645 30.83066985152555 0.13182881613025038 309.42214916711595 66.07910848867162 "" "" "" "" "" "" Old 0
"PSN J20435314+1230304" 0.014296666666666666 33.60885750868052 0.09692083450425927 310.97141666666664 12.508444444444445 15.71 0.07 -2.54 0.15 0.10400000000000001 0.04 Foundation 4890
1992al 0.01409 33.002686471822344 0.11222361173114634 311.50438523360333 -51.422559208008785 "" "" "" "" "" "" Old 0
